sources,is_weed,verbatim_name,wcvp_taxon_name,wcvp_author,wcvp_rank,wcvp_taxon_status,wcvp_taxonid,wcvp_accepted_name,wcvp_accepted_author,wcvp_accepted_taxonid,wcvp_family,wcvp_match_type,wcvp_match_score,gbif_usage_key,gbif_scientific_name,gbif_canonical_name,gbif_authorship,gbif_rank,gbif_status,gbif_match_type,gbif_confidence,gbif_accepted_key,gbif_accepted_name,gbif_accepted_authorship,gbif_kingdom,gbif_phylum,gbif_class,gbif_order,gbif_family,gbif_genus,gbif_species,gbif_species_key
dbca_2025_tpfl,False,Hakea megalosperma,Hakea megalosperma,Meisn.,Species,Accepted,2837771,Hakea megalosperma,Meisn.,2837771,Proteaceae,exact,100,3994753,Hakea megalosperma Meisn.,Hakea megalosperma,Meisn.,SPECIES,ACCEPTED,EXACT,100,3994753,Hakea megalosperma Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea megalosperma,3994753
tsakalos_2018_applvegsci,False,Hakea neospathulata,Hakea neospathulata,I.M.Turner,Species,Accepted,2996232,Hakea neospathulata,I.M.Turner,2996232,Proteaceae,exact,100,7402308,Hakea neospathulata I.M.Turner,Hakea neospathulata,I.M.Turner,SPECIES,ACCEPTED,EXACT,100,7402308,Hakea neospathulata I.M.Turner,I.M.Turner,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea neospathulata,7402308
inaturalist_eneabba,False,Hakea obliqua subsp. parviflora,Hakea obliqua subsp. parviflora,R.M.Barker,Subspecies,Accepted,2837796,Hakea obliqua subsp. parviflora,R.M.Barker,2837796,Proteaceae,exact,100,3994458,Hakea obliqua subsp. parviflora R.M.Barker,Hakea obliqua parviflora,R.M.Barker,SUBSPECIES,ACCEPTED,EXACT,100,3994458,Hakea obliqua subsp. parviflora R.M.Barker,R.M.Barker,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea obliqua,7828278
inaturalist_eneabba,False,Hakea petiolaris,Hakea petiolaris,Meisn.,Species,Accepted,2837813,Hakea petiolaris,Meisn.,2837813,Proteaceae,exact,100,7287726,Hakea petiolaris Meisn.,Hakea petiolaris,Meisn.,SPECIES,ACCEPTED,EXACT,100,7287726,Hakea petiolaris Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea petiolaris,7287726
tsakalos_2018_applvegsci,False,Hakea platysperma,Hakea platysperma,Hook.,Species,Accepted,2837820,Hakea platysperma,Hook.,2837820,Proteaceae,exact,100,3999674,Hakea platysperma Hook.,Hakea platysperma,Hook.,SPECIES,ACCEPTED,EXACT,100,3999674,Hakea platysperma Hook.,Hook.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea platysperma,3999674
tsakalos_2018_applvegsci,False,Hakea polyanthema,Hakea polyanthema,Diels,Species,Accepted,2837822,Hakea polyanthema,Diels,2837822,Proteaceae,exact,100,3999649,Hakea polyanthema Diels,Hakea polyanthema,Diels,SPECIES,ACCEPTED,EXACT,100,3999649,Hakea polyanthema Diels,Diels,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea polyanthema,3999649
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Hakea prostrata,Hakea prostrata,R.Br.,Species,Accepted,2837826,Hakea prostrata,R.Br.,2837826,Proteaceae,exact,100,3999602,Hakea prostrata R.Br.,Hakea prostrata,R.Br.,SPECIES,ACCEPTED,EXACT,100,3999602,Hakea prostrata R.Br.,R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea prostrata,3999602
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Hakea psilorrhyncha,Hakea psilorrhyncha,R.M.Barker,Species,Accepted,2837827,Hakea psilorrhyncha,R.M.Barker,2837827,Proteaceae,exact,100,3999586,Hakea psilorrhyncha R.M.Barker,Hakea psilorrhyncha,R.M.Barker,SPECIES,ACCEPTED,EXACT,100,3999586,Hakea psilorrhyncha R.M.Barker,R.M.Barker,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea psilorrhyncha,3999586
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Hakea smilacifolia,Hakea smilacifolia,Meisn.,Species,Accepted,2837861,Hakea smilacifolia,Meisn.,2837861,Proteaceae,exact,100,3999055,Hakea smilacifolia Meisn.,Hakea smilacifolia,Meisn.,SPECIES,ACCEPTED,EXACT,100,3999055,Hakea smilacifolia Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea smilacifolia,3999055
tsakalos_2018_applvegsci,False,Hakea stenocarpa,Hakea stenocarpa,R.Br.,Species,Accepted,2837864,Hakea stenocarpa,R.Br.,2837864,Proteaceae,exact,100,3999013,Hakea stenocarpa R.Br.,Hakea stenocarpa,R.Br.,SPECIES,ACCEPTED,EXACT,100,3999013,Hakea stenocarpa R.Br.,R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea stenocarpa,3999013
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Hakea trifurcata,Hakea trifurcata,(Sm.) R.Br.,Species,Accepted,2837894,Hakea trifurcata,(Sm.) R.Br.,2837894,Proteaceae,exact,100,7287520,Hakea trifurcata (Sm.) R.Br.,Hakea trifurcata,(Sm.) R.Br.,SPECIES,ACCEPTED,EXACT,100,7287520,Hakea trifurcata (Sm.) R.Br.,(Sm.) R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea trifurcata,7287520
tsakalos_2018_applvegsci,False,Hakea varia,Hakea varia,R.Br.,Species,Accepted,2837908,Hakea varia,R.Br.,2837908,Proteaceae,exact,100,3998492,Hakea varia R.Br.,Hakea varia,R.Br.,SPECIES,ACCEPTED,EXACT,100,3998492,Hakea varia R.Br.,R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hakea,Hakea varia,3998492
tsakalos_2018_applvegsci,False,Isopogon adenanthoides,Isopogon adenanthoides,Meisn.,Species,Accepted,2867504,Isopogon adenanthoides,Meisn.,2867504,Proteaceae,exact,100,5636928,Isopogon adenanthoides Meisn.,Isopogon adenanthoides,Meisn.,SPECIES,ACCEPTED,EXACT,100,5636928,Isopogon adenanthoides Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Isopogon,Isopogon adenanthoides,5636928
inaturalist_eneabba,False,Isopogon asper,Isopogon asper,R.Br.,Species,Accepted,2867514,Isopogon asper,R.Br.,2867514,Proteaceae,exact,100,5636884,Isopogon asper R.Br.,Isopogon asper,R.Br.,SPECIES,ACCEPTED,EXACT,100,5636884,Isopogon asper R.Br.,R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Isopogon,Isopogon asper,5636884
tsakalos_2018_applvegsci,False,Isopogon divergens,Isopogon divergens,R.Br.,Species,Accepted,2867535,Isopogon divergens,R.Br.,2867535,Proteaceae,exact,100,5636765,Isopogon divergens R.Br.,Isopogon divergens,R.Br.,SPECIES,ACCEPTED,EXACT,100,5636765,Isopogon divergens R.Br.,R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Isopogon,Isopogon divergens,5636765
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Isopogon dubius,Isopogon dubius,(R.Br.) Druce,Species,Accepted,2867538,Isopogon dubius,(R.Br.) Druce,2867538,Proteaceae,exact,100,5636747,Isopogon dubius (R.Br.) Druce,Isopogon dubius,(R.Br.) Druce,SPECIES,ACCEPTED,EXACT,100,5636747,Isopogon dubius (R.Br.) Druce,(R.Br.) Druce,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Isopogon,Isopogon dubius,5636747
tsakalos_2018_applvegsci,False,Isopogon inconspicuus,Isopogon inconspicuus,(Meisn.) Foreman,Species,Accepted,2867550,Isopogon inconspicuus,(Meisn.) Foreman,2867550,Proteaceae,exact,100,5636695,Isopogon inconspicuus (Meisn.) Foreman,Isopogon inconspicuus,(Meisn.) Foreman,SPECIES,ACCEPTED,EXACT,100,5636695,Isopogon inconspicuus (Meisn.) Foreman,(Meisn.) Foreman,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Isopogon,Isopogon inconspicuus,5636695
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Isopogon linearis,Isopogon linearis,Meisn.,Species,Accepted,2867555,Isopogon linearis,Meisn.,2867555,Proteaceae,exact,100,5636670,Isopogon linearis Meisn.,Isopogon linearis,Meisn.,SPECIES,ACCEPTED,EXACT,100,5636670,Isopogon linearis Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Isopogon,Isopogon linearis,5636670
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Isopogon tridens,Isopogon tridens,(Meisn.) F.Muell.,Species,Accepted,2867584,Isopogon tridens,(Meisn.) F.Muell.,2867584,Proteaceae,exact,100,5636536,Isopogon tridens (Meisn.) F.Muell.,Isopogon tridens,(Meisn.) F.Muell.,SPECIES,ACCEPTED,EXACT,100,5636536,Isopogon tridens (Meisn.) F.Muell.,(Meisn.) F.Muell.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Isopogon,Isopogon tridens,5636536
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Lambertia multiflora,Lambertia multiflora,Lindl.,Species,Accepted,2492033,Lambertia multiflora,Lindl.,2492033,Proteaceae,exact,100,7287730,Lambertia multiflora Lindl.,Lambertia multiflora,Lindl.,SPECIES,ACCEPTED,EXACT,100,7287730,Lambertia multiflora Lindl.,Lindl.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Lambertia,Lambertia multiflora,7287730
inaturalist_eneabba|riviera_2021_restecol,False,Lambertia multiflora var. multiflora,Lambertia multiflora var. multiflora,nan,Variety,Accepted,3259441,Lambertia multiflora var. multiflora,nan,3259441,Proteaceae,exact,100,7287731,Lambertia multiflora var. multiflora,Lambertia multiflora multiflora,,VARIETY,ACCEPTED,EXACT,99,7287731,Lambertia multiflora var. multiflora,,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Lambertia,Lambertia multiflora,7287730
tsakalos_2018_applvegsci,False,Persoonia acicularis,Persoonia acicularis,F.Muell.,Species,Accepted,2564425,Persoonia acicularis,F.Muell.,2564425,Proteaceae,exact,100,5637993,Persoonia acicularis F.Muell.,Persoonia acicularis,F.Muell.,SPECIES,ACCEPTED,EXACT,100,5637993,Persoonia acicularis F.Muell.,F.Muell.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Persoonia,Persoonia acicularis,5637993
dbca_2025_tpfl,False,Persoonia chapmaniana,Persoonia chapmaniana,P.H.Weston,Species,Accepted,2564584,Persoonia chapmaniana,P.H.Weston,2564584,Proteaceae,exact,100,5637785,Persoonia chapmaniana P.H.Weston,Persoonia chapmaniana,P.H.Weston,SPECIES,ACCEPTED,EXACT,100,5637785,Persoonia chapmaniana P.H.Weston,P.H.Weston,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Persoonia,Persoonia chapmaniana,5637785
dbca_2025_tpfl|tsakalos_2018_applvegsci,False,Persoonia filiformis,Persoonia filiformis,P.H.Weston,Species,Accepted,2564608,Persoonia filiformis,P.H.Weston,2564608,Proteaceae,exact,100,5637601,Persoonia filiformis P.H.Weston,Persoonia filiformis,P.H.Weston,SPECIES,ACCEPTED,EXACT,100,5637601,Persoonia filiformis P.H.Weston,P.H.Weston,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Persoonia,Persoonia filiformis,5637601
dbca_2025_tpfl|inaturalist_eneabba|tsakalos_2018_applvegsci,False,Persoonia rudis,Persoonia rudis,Meisn.,Species,Accepted,2556342,Persoonia rudis,Meisn.,2556342,Proteaceae,exact,100,5636861,Persoonia rudis Meisn.,Persoonia rudis,Meisn.,SPECIES,ACCEPTED,EXACT,100,5636861,Persoonia rudis Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Persoonia,Persoonia rudis,5636861
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Petrophile brevifolia,Petrophile brevifolia,Lindl.,Species,Accepted,2564566,Petrophile brevifolia,Lindl.,2564566,Proteaceae,exact,100,3995547,Petrophile brevifolia Lindl.,Petrophile brevifolia,Lindl.,SPECIES,ACCEPTED,EXACT,100,3995547,Petrophile brevifolia Lindl.,Lindl.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile brevifolia,3995547
tsakalos_2018_applvegsci,False,Petrophile chrysantha,Petrophile chrysantha,Meisn.,Species,Accepted,2564560,Petrophile chrysantha,Meisn.,2564560,Proteaceae,exact,100,3995514,Petrophile chrysantha Meisn.,Petrophile chrysantha,Meisn.,SPECIES,ACCEPTED,EXACT,100,3995514,Petrophile chrysantha Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile chrysantha,3995514
inaturalist_eneabba|riviera_2021_restecol|tsakalos_2018_applvegsci,False,Petrophile drummondii,Petrophile drummondii,Meisn.,Species,Accepted,2564550,Petrophile drummondii,Meisn.,2564550,Proteaceae,exact,100,3995341,Petrophile drummondii Meisn.,Petrophile drummondii,Meisn.,SPECIES,ACCEPTED,EXACT,100,3995341,Petrophile drummondii Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile drummondii,3995341
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Petrophile linearis,Petrophile linearis,R.Br.,Species,Accepted,2557816,Petrophile linearis,R.Br.,2557816,Proteaceae,exact,100,7287038,Petrophile linearis R.Br.,Petrophile linearis,R.Br.,SPECIES,ACCEPTED,EXACT,100,7287038,Petrophile linearis R.Br.,R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile linearis,7287038
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Petrophile macrostachya,Petrophile macrostachya,R.Br.,Species,Accepted,2557799,Petrophile macrostachya,R.Br.,2557799,Proteaceae,exact,100,3994985,Petrophile macrostachya R.Br.,Petrophile macrostachya,R.Br.,SPECIES,ACCEPTED,EXACT,100,3994985,Petrophile macrostachya R.Br.,R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile macrostachya,3994985
tsakalos_2018_applvegsci,False,Petrophile megalostegia,Petrophile megalostegia,F.Muell.,Species,Accepted,2557811,Petrophile megalostegia,F.Muell.,2557811,Proteaceae,exact,100,3994920,Petrophile megalostegia F.Muell.,Petrophile megalostegia,F.Muell.,SPECIES,ACCEPTED,EXACT,100,3994920,Petrophile megalostegia F.Muell.,F.Muell.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile megalostegia,3994920
dbca_2025_tpfl,False,Petrophile nivea,Petrophile nivea,Hislop & Rye,Species,Accepted,2557795,Petrophile nivea,Hislop & Rye,2557795,Proteaceae,exact,100,3994876,Petrophile nivea Hislop & Rye,Petrophile nivea,Hislop & Rye,SPECIES,ACCEPTED,EXACT,100,3994876,Petrophile nivea Hislop & Rye,Hislop & Rye,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile nivea,3994876
tsakalos_2018_applvegsci,False,Petrophile scabriuscula,Petrophile scabriuscula,Meisn.,Species,Accepted,2564206,Petrophile scabriuscula,Meisn.,2564206,Proteaceae,exact,100,3994653,Petrophile scabriuscula Meisn.,Petrophile scabriuscula,Meisn.,SPECIES,ACCEPTED,EXACT,100,3994653,Petrophile scabriuscula Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile scabriuscula,3994653
tsakalos_2018_applvegsci,False,Petrophile seminuda,Petrophile seminuda,Lindl.,Species,Accepted,2564224,Petrophile seminuda,Lindl.,2564224,Proteaceae,exact,100,7286965,Petrophile seminuda Lindl.,Petrophile seminuda,Lindl.,SPECIES,ACCEPTED,EXACT,100,7286965,Petrophile seminuda Lindl.,Lindl.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile seminuda,7286965
dbca_2025_tpfl,False,Petrophile septemfida,Petrophile septemfida,Rye & K.A.Sheph.,Species,Accepted,2904934,Petrophile septemfida,Rye & K.A.Sheph.,2904934,Proteaceae,exact,100,8405860,Petrophile septemfida Rye & K.A.Sheph.,Petrophile septemfida,Rye & K.A.Sheph.,SPECIES,ACCEPTED,EXACT,100,8405860,Petrophile septemfida Rye & K.A.Sheph.,Rye & K.A.Sheph.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile septemfida,8405860
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Petrophile shuttleworthiana,Petrophile shuttleworthiana,Meisn.,Species,Accepted,2564236,Petrophile shuttleworthiana,Meisn.,2564236,Proteaceae,exact,100,3994574,Petrophile shuttleworthiana Meisn.,Petrophile shuttleworthiana,Meisn.,SPECIES,ACCEPTED,EXACT,100,3994574,Petrophile shuttleworthiana Meisn.,Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile shuttleworthiana,3994574
tsakalos_2018_applvegsci,False,Petrophile striata,Petrophile striata,R.Br.,Species,Accepted,2564238,Petrophile striata,R.Br.,2564238,Proteaceae,exact,100,3994552,Petrophile striata R.Br.,Petrophile striata,R.Br.,SPECIES,ACCEPTED,EXACT,100,3994552,Petrophile striata R.Br.,R.Br.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Petrophile,Petrophile striata,3994552
tsakalos_2018_applvegsci,False,Stirlingia latifolia,Stirlingia latifolia,(R.Br.) Steud.,Species,Accepted,2600792,Stirlingia latifolia,(R.Br.) Steud.,2600792,Proteaceae,exact,100,3995038,Stirlingia latifolia (R.Br.) Steud.,Stirlingia latifolia,(R.Br.) Steud.,SPECIES,ACCEPTED,EXACT,100,3995038,Stirlingia latifolia (R.Br.) Steud.,(R.Br.) Steud.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Stirlingia,Stirlingia latifolia,3995038
tsakalos_2018_applvegsci,False,Strangea cynanchicarpa,Strangea cynanchicarpa,(Meisn.) F.Muell.,Species,Accepted,2600794,Strangea cynanchicarpa,(Meisn.) F.Muell.,2600794,Proteaceae,exact,100,3997780,Strangea cynanchicarpa (Meisn.) F.Muell.,Strangea cynanchicarpa,(Meisn.) F.Muell.,SPECIES,SYNONYM,EXACT,100,3994944,Strangea cynanchocarpa (Meisn.) F.Muell.,(Meisn.) F.Muell.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Strangea,Strangea cynanchocarpa,3994944
tsakalos_2018_applvegsci,False,Synaphea aephynsa,Synaphea aephynsa,A.S.George,Species,Accepted,2600813,Synaphea aephynsa,A.S.George,2600813,Proteaceae,exact,100,3994696,Synaphea aephynsa A.S.George,Synaphea aephynsa,A.S.George,SPECIES,ACCEPTED,EXACT,100,3994696,Synaphea aephynsa A.S.George,A.S.George,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Synaphea,Synaphea aephynsa,3994696
dbca_2025_tpfl,False,Synaphea endothrix,Synaphea endothrix,A.S.George,Species,Accepted,2600906,Synaphea endothrix,A.S.George,2600906,Proteaceae,exact,100,3994508,Synaphea endothrix A.S.George,Synaphea endothrix,A.S.George,SPECIES,ACCEPTED,EXACT,100,3994508,Synaphea endothrix A.S.George,A.S.George,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Synaphea,Synaphea endothrix,3994508
dbca_2025_tpfl,False,Synaphea oulopha,Synaphea oulopha,A.S.George,Species,Accepted,2600924,Synaphea oulopha,A.S.George,2600924,Proteaceae,exact,100,3999814,Synaphea oulopha A.S.George,Synaphea oulopha,A.S.George,SPECIES,ACCEPTED,EXACT,100,3999814,Synaphea oulopha A.S.George,A.S.George,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Synaphea,Synaphea oulopha,3999814
dbca_2025_tpfl,False,Synaphea sparsiflora,Synaphea sparsiflora,A.S.George,Species,Accepted,2600874,Synaphea sparsiflora,A.S.George,2600874,Proteaceae,exact,100,3999585,Synaphea sparsiflora A.S.George,Synaphea sparsiflora,A.S.George,SPECIES,ACCEPTED,EXACT,100,3999585,Synaphea sparsiflora A.S.George,A.S.George,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Synaphea,Synaphea sparsiflora,3999585
tsakalos_2018_applvegsci,False,Synaphea spinulosa,Synaphea spinulosa,(Burm.f.) Merr.,Species,Accepted,3221037,Synaphea spinulosa,(Burm.f.) Merr.,3221037,Proteaceae,exact,100,7287686,Synaphea spinulosa (Burm.fil.) Merr.,Synaphea spinulosa,(Burm.fil.) Merr.,SPECIES,ACCEPTED,EXACT,100,7287686,Synaphea spinulosa (Burm.fil.) Merr.,(Burm.fil.) Merr.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Synaphea,Synaphea spinulosa,7287686
dbca_2025_tpfl,False,Synaphea xela,Synaphea xela,R.Butcher,Species,Accepted,2605655,Synaphea xela,R.Butcher,2605655,Proteaceae,exact,100,3999469,Synaphea xela R.Butcher,Synaphea xela,R.Butcher,SPECIES,ACCEPTED,EXACT,100,3999469,Synaphea xela R.Butcher,R.Butcher,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Synaphea,Synaphea xela,3999469
inaturalist_eneabba|tsakalos_2018_applvegsci,False,Xylomelum angustifolium,Xylomelum angustifolium,Kippist & Meisn.,Species,Accepted,2467454,Xylomelum angustifolium,Kippist & Meisn.,2467454,Proteaceae,exact,100,3998912,Xylomelum angustifolium Kippist ex Meisn.,Xylomelum angustifolium,Kippist ex Meisn.,SPECIES,ACCEPTED,EXACT,100,3998912,Xylomelum angustifolium Kippist ex Meisn.,Kippist ex Meisn.,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Xylomelum,Xylomelum angustifolium,3998912
tsakalos_2018_applvegsci,False,Alexgeorgea nitens,Alexgeorgea nitens,(Nees) L.A.S.Johnson & B.G.Briggs,Species,Accepted,218524,Alexgeorgea nitens,(Nees) L.A.S.Johnson & B.G.Briggs,218524,Restionaceae,exact,100,8789077,Alexgeorgea nitens (Nees) L.A.S.Johnson & B.G.Briggs,Alexgeorgea nitens,(Nees) L.A.S.Johnson & B.G.Briggs,SPECIES,ACCEPTED,EXACT,100,8789077,Alexgeorgea nitens (Nees) L.A.S.Johnson & B.G.Briggs,(Nees) L.A.S.Johnson & B.G.Briggs,Plantae,Tracheophyta,Liliopsida,Poales,Restionaceae,Alexgeorgea,Alexgeorgea nitens,8789077
tsakalos_2018_applvegsci,False,Alexgeorgea subterranea,Alexgeorgea subterranea,Carlquist,Species,Accepted,218525,Alexgeorgea subterranea,Carlquist,218525,Restionaceae,exact,100,2706739,Alexgeorgea subterranea Carlquist,Alexgeorgea subterranea,Carlquist,SPECIES,ACCEPTED,EXACT,100,2706739,Alexgeorgea subterranea Carlquist,Carlquist,Plantae,Tracheophyta,Liliopsida,Poales,Restionaceae,Alexgeorgea,Alexgeorgea subterranea,2706739
tsakalos_2018_applvegsci,False,Anarthria polyphylla,Anarthria polyphylla,Nees,Species,Accepted,219778,Anarthria polyphylla,Nees,219778,Restionaceae,exact,100,2731695,Anarthria polyphylla Nees,Anarthria polyphylla,Nees,SPECIES,ACCEPTED,EXACT,100,2731695,Anarthria polyphylla Nees,Nees,Plantae,Tracheophyta,Liliopsida,Poales,Restionaceae,Anarthria,Anarthria polyphylla,2731695
tsakalos_2018_applvegsci,False,Centrolepis aristata,Centrolepis aristata,(R.Br.) Roem. & Schult.,Species,Accepted,232577,Centrolepis aristata,(R.Br.) Roem. & Schult.,232577,Restionaceae,exact,100,5287484,Centrolepis aristata (R.Br.) Roem. & Schult.,Centrolepis aristata,(R.Br.) Roem. & Schult.,SPECIES,ACCEPTED,EXACT,100,5287484,Centrolepis aristata (R.Br.) Roem. & Schult.,(R.Br.) Roem. & Schult.,Plantae,Tracheophyta,Liliopsida,Poales,Restionaceae,Centrolepis,Centrolepis aristata,5287484
dbca_2025_tpfl,False,Centrolepis milleri,Centrolepis milleri,M.D.Barrett & D.D.Sokoloff,Species,Accepted,496369,Centrolepis milleri,M.D.Barrett & D.D.Sokoloff,496369,Restionaceae,exact,100,9408897,Centrolepis milleri M.D.Barrett & D.D.Sokoloff,Centrolepis milleri,M.D.Barrett & D.D.Sokoloff,SPECIES,ACCEPTED,EXACT,100,9408897,Centrolepis milleri M.D.Barrett & D.D.Sokoloff,M.D.Barrett & D.D.Sokoloff,Plantae,Tracheophyta,Liliopsida,Poales,Restionaceae,Centrolepis,Centrolepis milleri,9408897
tsakalos_2018_applvegsci,False,Centrolepis mutica,Centrolepis mutica,(R.Br.) Hieron.,Species,Accepted,232608,Centrolepis mutica,(R.Br.) Hieron.,232608,Restionaceae,exact,100,5287508,Centrolepis mutica (R.Br.) Hieron.,Centrolepis mutica,(R.Br.) Hieron.,SPECIES,ACCEPTED,EXACT,100,5287508,Centrolepis mutica (R.Br.) Hieron.,(R.Br.) Hieron.,Plantae,Tracheophyta,Liliopsida,Poales,Restionaceae,Centrolepis,Centrolepis mutica,5287508
inaturalist_eneabba,False,Centrolepis pilosa,Centrolepis pilosa,Hieron.,Species,Accepted,232615,Centrolepis pilosa,Hieron.,232615,Restionaceae,exact,100,5287445,Centrolepis pilosa Hieron.,Centrolepis pilosa,Hieron.,SPECIES,ACCEPTED,EXACT,100,5287445,Centrolepis pilosa Hieron.,Hieron.,Plantae,Tracheophyta,Liliopsida,Poales,Restionaceae,Centrolepis,Centrolepis pilosa,5287445
